timetag,sensor,service,PID,param_A,param_B,calc_value
307175,FuelPress,0X1,0X23,524,0,1341540.00
307245,MAP,0X1,0Xb,95,0,95.00
307478,BaroPress,0X1,0X33,0,0,100.00
307546,RunTime,0X1,0X1f,337,0,337.00
307620,AFR,0X1,0X44,0,0,2.00
307700,MAF,0X1,0X10,476,0,1219.00
307779,RPM,0X1,0Xc,0,0,2079.50
307859,EngineLoad,0X1,0X4,0,0,8.24
307859,InstFuelRate_custom,0X0,0X0,0,0,0.39
307859,AvgFuelRate_custom,0X0,0X0,0,0,inf
307859,BoostPress_custom,0X0,0X0,0,0,-5.00
307949,CoolantTemp,0X1,0X5,146,0,106.00
308031,OilTemp,0X22,0X5822,166,0,106.00
308106,OilPress,0X22,0X586f,2866,0,10493.00
308181,FuelPress,0X1,0X23,575,0,1472100.00
308257,MAP,0X1,0Xb,96,0,96.00
308480,BaroPress,0X1,0X33,0,0,100.00
308560,RunTime,0X1,0X1f,338,0,338.00
309110,AFR,0X1,0X44,0,0,2.00
309191,MAF,0X1,0X10,453,0,1160.00
309266,RPM,0X1,0Xc,0,0,2085.50
309340,EngineLoad,0X1,0X4,0,0,8.63
309340,InstFuelRate_custom,0X0,0X0,0,0,0.37
309340,AvgFuelRate_custom,0X0,0X0,0,0,inf
309340,BoostPress_custom,0X0,0X0,0,0,-4.00
309430,CoolantTemp,0X1,0X5,146,0,106.00
309506,OilTemp,0X22,0X5822,166,0,106.00
309581,OilPress,0X22,0X586f,2981,0,10918.00
309655,FuelPress,0X1,0X23,285,0,729700.00
309735,MAP,0X1,0Xb,96,0,96.00
309889,BaroPress,0X1,0X33,0,0,100.00
309970,RunTime,0X1,0X1f,340,0,340.00
310045,AFR,0X1,0X44,0,0,2.00
310119,MAF,0X1,0X10,487,0,1247.00
310199,RPM,0X1,0Xc,0,0,2089.50
310279,EngineLoad,0X1,0X4,0,0,8.24
310280,InstFuelRate_custom,0X0,0X0,0,0,0.40
310280,AvgFuelRate_custom,0X0,0X0,0,0,inf
310280,BoostPress_custom,0X0,0X0,0,0,-4.00
310370,CoolantTemp,0X1,0X5,146,0,106.00
310450,OilTemp,0X22,0X5822,166,0,106.00
310531,OilPress,0X22,0X586f,3047,0,11162.00
310606,FuelPress,0X1,0X23,563,0,1441380.00
310682,MAP,0X1,0Xb,96,0,96.00
310835,BaroPress,0X1,0X33,0,0,101.00
310910,RunTime,0X1,0X1f,341,0,341.00
311140,AFR,0X1,0X44,0,0,2.00
311221,MAF,0X1,0X10,451,0,1155.00
311301,RPM,0X1,0Xc,0,0,2095.50
311376,EngineLoad,0X1,0X4,0,0,8.24
311376,InstFuelRate_custom,0X0,0X0,0,0,0.37
311376,AvgFuelRate_custom,0X0,0X0,0,0,inf
311376,BoostPress_custom,0X0,0X0,0,0,-5.00
311455,CoolantTemp,0X1,0X5,146,0,106.00
311530,OilTemp,0X22,0X5822,166,0,106.00
311612,OilPress,0X22,0X586f,3122,0,11438.00
311692,FuelPress,0X1,0X23,165,0,422501.00
311766,MAP,0X1,0Xb,96,0,96.00
311841,BaroPress,0X1,0X33,0,0,101.00
311922,RunTime,0X1,0X1f,342,0,342.00
312151,AFR,0X1,0X44,0,0,2.00
312231,MAF,0X1,0X10,484,0,1240.00
312312,RPM,0X1,0Xc,0,0,2108.00
312387,EngineLoad,0X1,0X4,0,0,8.24
312388,InstFuelRate_custom,0X0,0X0,0,0,0.40
312388,AvgFuelRate_custom,0X0,0X0,0,0,inf
312388,BoostPress_custom,0X0,0X0,0,0,-5.00
312477,CoolantTemp,0X1,0X5,146,0,106.00
312557,OilTemp,0X22,0X5822,166,0,106.00
312637,OilPress,0X22,0X586f,3186,0,11674.00
312707,FuelPress,0X1,0X23,470,0,1203301.00
312776,MAP,0X1,0Xb,96,0,96.00
312850,BaroPress,0X1,0X33,0,0,101.00
312931,RunTime,0X1,0X1f,343,0,343.00
313012,AFR,0X1,0X44,0,0,2.00
313092,MAF,0X1,0X10,456,0,1168.00
313167,RPM,0X1,0Xc,0,0,2097.50
313246,EngineLoad,0X1,0X4,0,0,8.24
313246,InstFuelRate_custom,0X0,0X0,0,0,0.38
313246,AvgFuelRate_custom,0X0,0X0,0,0,inf
313246,BoostPress_custom,0X0,0X0,0,0,-5.00
313326,CoolantTemp,0X1,0X5,146,0,106.00
313409,OilTemp,0X22,0X5822,166,0,106.00
313487,OilPress,0X22,0X586f,3215,0,11781.00
313567,FuelPress,0X1,0X23,566,0,1449061.00
313642,MAP,0X1,0Xb,96,0,96.00
313716,BaroPress,0X1,0X33,0,0,101.00
313801,RunTime,0X1,0X1f,344,0,344.00
313877,AFR,0X1,0X44,0,0,2.00
313947,MAF,0X1,0X10,420,0,1076.00
314026,RPM,0X1,0Xc,0,0,2089.00
314096,EngineLoad,0X1,0X4,0,0,8.24
314097,InstFuelRate_custom,0X0,0X0,0,0,0.35
314097,AvgFuelRate_custom,0X0,0X0,0,0,inf
314097,BoostPress_custom,0X0,0X0,0,0,-5.00
314188,CoolantTemp,0X1,0X5,146,0,106.00
314268,OilTemp,0X22,0X5822,166,0,106.00
314349,OilPress,0X22,0X586f,3224,0,11815.00
314429,FuelPress,0X1,0X23,529,0,1354341.00
314510,MAP,0X1,0Xb,96,0,96.00
314585,BaroPress,0X1,0X33,0,0,101.00
314661,RunTime,0X1,0X1f,344,0,344.00
314810,AFR,0X1,0X44,0,0,2.00
314890,MAF,0X1,0X10,689,0,1764.00
314966,RPM,0X1,0Xc,0,0,2104.00
315046,EngineLoad,0X1,0X4,0,0,18.82
315046,InstFuelRate_custom,0X0,0X0,0,0,0.57
315046,AvgFuelRate_custom,0X0,0X0,0,0,inf
315046,BoostPress_custom,0X0,0X0,0,0,-5.00
315137,CoolantTemp,0X1,0X5,145,0,105.00
315217,OilTemp,0X22,0X5822,166,0,106.00
315302,OilPress,0X22,0X586f,2882,0,10551.00
315378,FuelPress,0X1,0X23,745,0,1907301.00
315460,MAP,0X1,0Xb,97,0,97.00
316085,BaroPress,0X1,0X33,0,0,101.00
316165,RunTime,0X1,0X1f,346,0,346.00
316650,AFR,0X1,0X44,0,0,0.90
316726,MAF,0X1,0X10,964,0,2468.00
316806,RPM,0X1,0Xc,0,0,2076.00
316887,EngineLoad,0X1,0X4,0,0,16.47
316887,InstFuelRate_custom,0X0,0X0,0,0,inf
316887,AvgFuelRate_custom,0X0,0X0,0,0,inf
316887,BoostPress_custom,0X0,0X0,0,0,-4.00
316966,CoolantTemp,0X1,0X5,145,0,105.00
317036,OilTemp,0X22,0X5822,166,0,106.00
317106,OilPress,0X22,0X586f,3317,0,12158.00
317182,FuelPress,0X1,0X23,689,0,1763941.00
317262,MAP,0X1,0Xb,96,0,96.00
317410,BaroPress,0X1,0X33,0,0,101.00
317491,RunTime,0X1,0X1f,347,0,347.00
317662,AFR,0X1,0X44,0,0,0.92
317737,MAF,0X1,0X10,834,0,2136.00
317816,RPM,0X1,0Xc,0,0,2072.00
317890,EngineLoad,0X1,0X4,0,0,15.69
317891,InstFuelRate_custom,0X0,0X0,0,0,inf
317891,AvgFuelRate_custom,0X0,0X0,0,0,inf
317891,BoostPress_custom,0X0,0X0,0,0,-5.00
317975,CoolantTemp,0X1,0X5,145,0,105.00
318056,OilTemp,0X22,0X5822,166,0,106.00
318138,OilPress,0X22,0X586f,3309,0,12129.00
318217,FuelPress,0X1,0X23,661,0,1692261.00
318297,MAP,0X1,0Xb,96,0,96.00
318376,BaroPress,0X1,0X33,0,0,101.00
318457,RunTime,0X1,0X1f,348,0,348.00
318541,AFR,0X1,0X44,0,0,0.95
318616,MAF,0X1,0X10,976,0,2499.00
318686,RPM,0X1,0Xc,0,0,2074.00
318765,EngineLoad,0X1,0X4,0,0,18.43
318766,InstFuelRate_custom,0X0,0X0,0,0,inf
318766,AvgFuelRate_custom,0X0,0X0,0,0,inf
318766,BoostPress_custom,0X0,0X0,0,0,-5.00
318857,CoolantTemp,0X1,0X5,145,0,105.00
318937,OilTemp,0X22,0X5822,166,0,106.00
319019,OilPress,0X22,0X586f,3250,0,11911.00
319098,FuelPress,0X1,0X23,711,0,1820261.00
319176,MAP,0X1,0Xb,97,0,97.00
319256,BaroPress,0X1,0X33,0,0,101.00
319331,RunTime,0X1,0X1f,349,0,349.00
319406,AFR,0X1,0X44,0,0,0.98
319477,MAF,0X1,0X10,1078,0,2760.00
319561,RPM,0X1,0Xc,0,0,2071.50
319635,EngineLoad,0X1,0X4,0,0,19.61
319636,InstFuelRate_custom,0X0,0X0,0,0,inf
319636,AvgFuelRate_custom,0X0,0X0,0,0,inf
319636,BoostPress_custom,0X0,0X0,0,0,-4.00
319720,CoolantTemp,0X1,0X5,145,0,105.00
319800,OilTemp,0X22,0X5822,166,0,106.00
319876,OilPress,0X22,0X586f,3260,0,11948.00
319946,FuelPress,0X1,0X23,722,0,1848421.00
320015,MAP,0X1,0Xb,96,0,96.00
320406,BaroPress,0X1,0X33,0,0,101.00
320491,RunTime,0X1,0X1f,350,0,350.00
320566,AFR,0X1,0X44,0,0,1.00
320647,MAF,0X1,0X10,1067,0,2732.00
320731,RPM,0X1,0Xc,0,0,2076.00
320806,EngineLoad,0X1,0X4,0,0,19.61
320806,InstFuelRate_custom,0X0,0X0,0,0,0.88
320806,AvgFuelRate_custom,0X0,0X0,0,0,inf
320806,BoostPress_custom,0X0,0X0,0,0,-5.00
320886,CoolantTemp,0X1,0X5,145,0,105.00
320960,OilTemp,0X22,0X5822,166,0,106.00
321037,OilPress,0X22,0X586f,3212,0,11770.00
321106,FuelPress,0X1,0X23,711,0,1820261.00
321180,MAP,0X1,0Xb,96,0,96.00
321335,BaroPress,0X1,0X33,0,0,101.00
321410,RunTime,0X1,0X1f,351,0,351.00
321880,AFR,0X1,0X44,0,0,1.00
321960,MAF,0X1,0X10,1053,0,2696.00
322040,RPM,0X1,0Xc,0,0,2083.50
322120,EngineLoad,0X1,0X4,0,0,20.00
322121,InstFuelRate_custom,0X0,0X0,0,0,0.87
322121,AvgFuelRate_custom,0X0,0X0,0,0,inf
322121,BoostPress_custom,0X0,0X0,0,0,-5.00
322205,CoolantTemp,0X1,0X5,145,0,105.00
322281,OilTemp,0X22,0X5822,166,0,106.00
322361,OilPress,0X22,0X586f,3132,0,11475.00
322436,FuelPress,0X1,0X23,712,0,1822821.00
322505,MAP,0X1,0Xb,96,0,96.00
322660,BaroPress,0X1,0X33,0,0,101.00
322736,RunTime,0X1,0X1f,353,0,353.00
322886,AFR,0X1,0X44,0,0,0.97
322966,MAF,0X1,0X10,1067,0,2732.00
323036,RPM,0X1,0Xc,0,0,2084.00
323111,EngineLoad,0X1,0X4,0,0,19.22
323111,InstFuelRate_custom,0X0,0X0,0,0,inf
323111,AvgFuelRate_custom,0X0,0X0,0,0,inf
323111,BoostPress_custom,0X0,0X0,0,0,-5.00
323195,CoolantTemp,0X1,0X5,145,0,105.00
323277,OilTemp,0X22,0X5822,166,0,106.00
323359,OilPress,0X22,0X586f,3023,0,11072.00
323438,FuelPress,0X1,0X23,735,0,1881701.00
323517,MAP,0X1,0Xb,95,0,95.00
323596,BaroPress,0X1,0X33,0,0,101.00
323666,RunTime,0X1,0X1f,353,0,353.00
323741,AFR,0X1,0X44,0,0,1.08
323826,MAF,0X1,0X10,442,0,1132.00
323901,RPM,0X1,0Xc,0,0,2061.00
323976,EngineLoad,0X1,0X4,0,0,8.24
323977,InstFuelRate_custom,0X0,0X0,0,0,0.36
323977,AvgFuelRate_custom,0X0,0X0,0,0,inf
323977,BoostPress_custom,0X0,0X0,0,0,-6.00
324067,CoolantTemp,0X1,0X5,145,0,105.00
324146,OilTemp,0X22,0X5822,166,0,106.00
324217,OilPress,0X22,0X586f,3025,0,11079.00
324286,FuelPress,0X1,0X23,120,0,307301.00
324355,MAP,0X1,0Xb,100,0,100.00
324430,BaroPress,0X1,0X33,0,0,101.00
324509,RunTime,0X1,0X1f,354,0,354.00
324821,AFR,0X1,0X44,0,0,2.00
324896,MAF,0X1,0X10,487,0,1247.00
324966,RPM,0X1,0Xc,0,0,2395.00
325036,EngineLoad,0X1,0X4,0,0,7.45
325036,InstFuelRate_custom,0X0,0X0,0,0,0.40
325036,AvgFuelRate_custom,0X0,0X0,0,0,inf
325036,BoostPress_custom,0X0,0X0,0,0,-1.00
325125,CoolantTemp,0X1,0X5,145,0,105.00
325201,OilTemp,0X22,0X5822,166,0,106.00
325277,OilPress,0X22,0X586f,3731,0,13688.00
325351,FuelPress,0X1,0X23,106,0,271461.00
325426,MAP,0X1,0Xb,96,0,96.00
325800,BaroPress,0X1,0X33,0,0,101.00
325881,RunTime,0X1,0X1f,356,0,356.00
325961,AFR,0X1,0X44,0,0,2.00
326037,MAF,0X1,0X10,534,0,1368.00
326116,RPM,0X1,0Xc,0,0,2315.50
326190,EngineLoad,0X1,0X4,0,0,7.84
326191,InstFuelRate_custom,0X0,0X0,0,0,0.44
326191,AvgFuelRate_custom,0X0,0X0,0,0,inf
326191,BoostPress_custom,0X0,0X0,0,0,-5.00
326275,CoolantTemp,0X1,0X5,145,0,105.00
326357,OilTemp,0X22,0X5822,166,0,106.00
326437,OilPress,0X22,0X586f,3563,0,13068.00
326518,FuelPress,0X1,0X23,473,0,1210981.00
326598,MAP,0X1,0Xb,96,0,96.00
326679,BaroPress,0X1,0X33,0,0,101.00
326760,RunTime,0X1,0X1f,357,0,357.00
327086,AFR,0X1,0X44,0,0,2.00
327166,MAF,0X1,0X10,467,0,1196.00
327246,RPM,0X1,0Xc,0,0,2267.00
327320,EngineLoad,0X1,0X4,0,0,7.84
327321,InstFuelRate_custom,0X0,0X0,0,0,0.39
327321,AvgFuelRate_custom,0X0,0X0,0,0,inf
327321,BoostPress_custom,0X0,0X0,0,0,-5.00
327405,CoolantTemp,0X1,0X5,145,0,105.00
327481,OilTemp,0X22,0X5822,166,0,106.00
327557,OilPress,0X22,0X586f,3497,0,12824.00
327637,FuelPress,0X1,0X23,607,0,1554021.00
327705,MAP,0X1,0Xb,96,0,96.00
327929,BaroPress,0X1,0X33,0,0,101.00
328005,RunTime,0X1,0X1f,358,0,358.00
328079,AFR,0X1,0X44,0,0,2.00
328159,MAF,0X1,0X10,498,0,1275.00
328228,RPM,0X1,0Xc,0,0,2236.50
328296,EngineLoad,0X1,0X4,0,0,7.84
328296,InstFuelRate_custom,0X0,0X0,0,0,0.41
328296,AvgFuelRate_custom,0X0,0X0,0,0,inf
328296,BoostPress_custom,0X0,0X0,0,0,-5.00
328375,CoolantTemp,0X1,0X5,145,0,105.00
328450,OilTemp,0X22,0X5822,166,0,106.00
328532,OilPress,0X22,0X586f,3436,0,12598.00
328606,FuelPress,0X1,0X23,561,0,1436261.00
328675,MAP,0X1,0Xb,96,0,96.00
328760,BaroPress,0X1,0X33,0,0,101.00
328841,RunTime,0X1,0X1f,359,0,359.00
329081,AFR,0X1,0X44,0,0,2.00
329156,MAF,0X1,0X10,462,0,1183.00
329237,RPM,0X1,0Xc,0,0,2204.50
329306,EngineLoad,0X1,0X4,0,0,7.45
329306,InstFuelRate_custom,0X0,0X0,0,0,0.38
329306,AvgFuelRate_custom,0X0,0X0,0,0,inf
329306,BoostPress_custom,0X0,0X0,0,0,-5.00
329386,CoolantTemp,0X1,0X5,145,0,105.00
329456,OilTemp,0X22,0X5822,166,0,106.00
329542,OilPress,0X22,0X586f,3312,0,12140.00
329610,FuelPress,0X1,0X23,561,0,1436261.00
329690,MAP,0X1,0Xb,96,0,96.00
329931,BaroPress,0X1,0X33,0,0,101.00
330005,RunTime,0X1,0X1f,360,0,360.00
330159,AFR,0X1,0X44,0,0,2.00
330240,MAF,0X1,0X10,487,0,1247.00
330320,RPM,0X1,0Xc,0,0,2156.00
330401,EngineLoad,0X1,0X4,0,0,7.84
330401,InstFuelRate_custom,0X0,0X0,0,0,0.40
330401,AvgFuelRate_custom,0X0,0X0,0,0,inf
330401,BoostPress_custom,0X0,0X0,0,0,-5.00
330493,CoolantTemp,0X1,0X5,145,0,105.00
330571,OilTemp,0X22,0X5822,166,0,106.00
330652,OilPress,0X22,0X586f,3126,0,11453.00
330727,FuelPress,0X1,0X23,526,0,1346661.00
330801,MAP,0X1,0Xb,95,0,95.00
331430,BaroPress,0X1,0X33,0,0,101.00
331506,RunTime,0X1,0X1f,361,0,361.00
331587,AFR,0X1,0X44,0,0,2.00
331662,MAF,0X1,0X10,451,0,1155.00
331748,RPM,0X1,0Xc,0,0,2001.00
331828,EngineLoad,0X1,0X4,0,0,7.45
331828,InstFuelRate_custom,0X0,0X0,0,0,0.37
331828,AvgFuelRate_custom,0X0,0X0,0,0,inf
331829,BoostPress_custom,0X0,0X0,0,0,-6.00
331918,CoolantTemp,0X1,0X5,145,0,105.00
331999,OilTemp,0X22,0X5822,166,0,106.00
332078,OilPress,0X22,0X586f,2837,0,10385.00
332158,FuelPress,0X1,0X23,486,0,1244261.00
332236,MAP,0X1,0Xb,95,0,95.00
332538,BaroPress,0X1,0X33,0,0,101.00
332618,RunTime,0X1,0X1f,362,0,362.00
332846,AFR,0X1,0X44,0,0,2.00
332921,MAF,0X1,0X10,406,0,1040.00
333001,RPM,0X1,0Xc,0,0,1822.50
333076,EngineLoad,0X1,0X4,0,0,8.63
333076,InstFuelRate_custom,0X0,0X0,0,0,0.34
333076,AvgFuelRate_custom,0X0,0X0,0,0,inf
333076,BoostPress_custom,0X0,0X0,0,0,-6.00
333161,CoolantTemp,0X1,0X5,145,0,105.00
333241,OilTemp,0X22,0X5822,166,0,106.00
333316,OilPress,0X22,0X586f,2750,0,10063.00
333391,FuelPress,0X1,0X23,499,0,1277541.00
333466,MAP,0X1,0Xb,96,0,96.00
333536,BaroPress,0X1,0X33,0,0,101.00
333621,RunTime,0X1,0X1f,363,0,363.00
333931,AFR,0X1,0X44,0,0,2.00
334006,MAF,0X1,0X10,3064,0,7844.00
334080,RPM,0X1,0Xc,0,0,2083.00
334156,EngineLoad,0X1,0X4,0,0,8.24
334156,InstFuelRate_custom,0X0,0X0,0,0,2.53
334156,AvgFuelRate_custom,0X0,0X0,0,0,inf
334156,BoostPress_custom,0X0,0X0,0,0,-5.00
334235,CoolantTemp,0X1,0X5,145,0,105.00
334311,OilTemp,0X22,0X5822,166,0,106.00
334392,OilPress,0X22,0X586f,3467,0,12713.00
334466,FuelPress,0X1,0X23,910,0,2329701.00
334545,MAP,0X1,0Xb,96,0,96.00
334615,BaroPress,0X1,0X33,0,0,101.00
334690,RunTime,0X1,0X1f,364,0,364.00
334771,AFR,0X1,0X44,0,0,2.00
334851,MAF,0X1,0X10,401,0,1027.00
334926,RPM,0X1,0Xc,0,0,2110.00
334995,EngineLoad,0X1,0X4,0,0,7.06
334996,InstFuelRate_custom,0X0,0X0,0,0,0.33
334996,AvgFuelRate_custom,0X0,0X0,0,0,inf
334996,BoostPress_custom,0X0,0X0,0,0,-5.00
335089,CoolantTemp,0X1,0X5,145,0,105.00
335170,OilTemp,0X22,0X5822,166,0,106.00
335272,OilPress,0X22,0X586f,3731,0,13688.00
335347,FuelPress,0X1,0X23,158,0,404581.00
335426,MAP,0X1,0Xb,97,0,97.00
335580,BaroPress,0X1,0X33,0,0,101.00
335660,RunTime,0X1,0X1f,365,0,365.00
335976,AFR,0X1,0X44,0,0,2.00
336046,MAF,0X1,0X10,445,0,1140.00
336121,RPM,0X1,0Xc,0,0,2072.50
336206,EngineLoad,0X1,0X4,0,0,7.06
336206,InstFuelRate_custom,0X0,0X0,0,0,0.37
336207,AvgFuelRate_custom,0X0,0X0,0,0,inf
336207,BoostPress_custom,0X0,0X0,0,0,-4.00
336297,CoolantTemp,0X1,0X5,144,0,104.00
336366,OilTemp,0X22,0X5822,166,0,106.00
336442,OilPress,0X22,0X586f,3712,0,13618.00
336517,FuelPress,0X1,0X23,539,0,1379941.00
336586,MAP,0X1,0Xb,97,0,97.00
336820,BaroPress,0X1,0X33,0,0,101.00
336901,RunTime,0X1,0X1f,367,0,367.00
337051,AFR,0X1,0X44,0,0,2.00
337130,MAF,0X1,0X10,420,0,1076.00
337211,RPM,0X1,0Xc,0,0,2037.50
337285,EngineLoad,0X1,0X4,0,0,7.45
337286,InstFuelRate_custom,0X0,0X0,0,0,0.35
337286,AvgFuelRate_custom,0X0,0X0,0,0,inf
337286,BoostPress_custom,0X0,0X0,0,0,-4.00
337366,CoolantTemp,0X1,0X5,144,0,104.00
337436,OilTemp,0X22,0X5822,166,0,106.00
337507,OilPress,0X22,0X586f,3586,0,13153.00
337587,FuelPress,0X1,0X23,564,0,1443941.00
337656,MAP,0X1,0Xb,96,0,96.00
337971,BaroPress,0X1,0X33,0,0,101.00
338058,RunTime,0X1,0X1f,368,0,368.00
338217,AFR,0X1,0X44,0,0,2.00
338286,MAF,0X1,0X10,359,0,920.00
338361,RPM,0X1,0Xc,0,0,1783.00
338435,EngineLoad,0X1,0X4,0,0,7.45
338436,InstFuelRate_custom,0X0,0X0,0,0,0.30
338436,AvgFuelRate_custom,0X0,0X0,0,0,inf
338436,BoostPress_custom,0X0,0X0,0,0,-5.00
338516,CoolantTemp,0X1,0X5,144,0,104.00
338586,OilTemp,0X22,0X5822,166,0,106.00
338672,OilPress,0X22,0X586f,3901,0,14317.00
338746,FuelPress,0X1,0X23,623,0,1594981.00
338816,MAP,0X1,0Xb,89,0,89.00
338970,BaroPress,0X1,0X33,0,0,101.00
339052,RunTime,0X1,0X1f,369,0,369.00
339291,AFR,0X1,0X44,0,0,2.00
339371,MAF,0X1,0X10,384,0,984.00
339450,RPM,0X1,0Xc,0,0,2042.50
339531,EngineLoad,0X1,0X4,0,0,7.45
339531,InstFuelRate_custom,0X0,0X0,0,0,0.32
339531,AvgFuelRate_custom,0X0,0X0,0,0,inf
339531,BoostPress_custom,0X0,0X0,0,0,-12.00
339616,CoolantTemp,0X1,0X5,144,0,104.00
339701,OilTemp,0X22,0X5822,166,0,106.00
339797,OilPress,0X22,0X586f,4256,0,15629.00
339877,FuelPress,0X1,0X23,126,0,322661.00
339946,MAP,0X1,0Xb,96,0,96.00
340025,BaroPress,0X1,0X33,0,0,101.00
340101,RunTime,0X1,0X1f,370,0,370.00
340251,AFR,0X1,0X44,0,0,2.00
340331,MAF,0X1,0X10,442,0,1132.00
340406,RPM,0X1,0Xc,0,0,2014.00
340476,EngineLoad,0X1,0X4,0,0,7.06
340476,InstFuelRate_custom,0X0,0X0,0,0,0.36
340476,AvgFuelRate_custom,0X0,0X0,0,0,inf
340476,BoostPress_custom,0X0,0X0,0,0,-5.00
340556,CoolantTemp,0X1,0X5,144,0,104.00
340631,OilTemp,0X22,0X5822,166,0,106.00
340712,OilPress,0X22,0X586f,3302,0,12103.00
340786,FuelPress,0X1,0X23,352,0,901221.00
340867,MAP,0X1,0Xb,96,0,96.00
340935,BaroPress,0X1,0X33,0,0,101.00
341010,RunTime,0X1,0X1f,371,0,371.00
341253,AFR,0X1,0X44,0,0,2.00
341326,MAF,0X1,0X10,2603,0,6664.00
341411,RPM,0X1,0Xc,0,0,2155.50
341486,EngineLoad,0X1,0X4,0,0,8.24
341486,InstFuelRate_custom,0X0,0X0,0,0,2.15
341486,AvgFuelRate_custom,0X0,0X0,0,0,inf
341486,BoostPress_custom,0X0,0X0,0,0,-5.00
341577,CoolantTemp,0X1,0X5,144,0,104.00
341657,OilTemp,0X22,0X5822,166,0,106.00
341737,OilPress,0X22,0X586f,3145,0,11523.00
341816,FuelPress,0X1,0X23,711,0,1820261.00
341886,MAP,0X1,0Xb,96,0,96.00
342110,BaroPress,0X1,0X33,0,0,101.00
342191,RunTime,0X1,0X1f,372,0,372.00
342271,AFR,0X1,0X44,0,0,2.00
342359,MAF,0X1,0X10,389,0,996.00
342439,RPM,0X1,0Xc,0,0,1897.00
342515,EngineLoad,0X1,0X4,0,0,7.06
342516,InstFuelRate_custom,0X0,0X0,0,0,0.32
342516,AvgFuelRate_custom,0X0,0X0,0,0,inf
342516,BoostPress_custom,0X0,0X0,0,0,-5.00
342607,CoolantTemp,0X1,0X5,144,0,104.00
342687,OilTemp,0X22,0X5822,166,0,106.00
342763,OilPress,0X22,0X586f,3290,0,12059.00
344088,FuelPress,0X1,0X23,504,0,1290341.00
344156,MAP,0X1,0Xb,96,0,96.00
344300,BaroPress,0X1,0X33,0,0,101.00
344381,RunTime,0X1,0X1f,374,0,374.00
344540,AFR,0X1,0X44,0,0,1.07
344621,MAF,0X1,0X10,317,0,812.00
344696,RPM,0X1,0Xc,0,0,1585.50
344771,EngineLoad,0X1,0X4,0,0,7.45
344771,InstFuelRate_custom,0X0,0X0,0,0,0.26
344771,AvgFuelRate_custom,0X0,0X0,0,0,inf
344771,BoostPress_custom,0X0,0X0,0,0,-5.00
344858,CoolantTemp,0X1,0X5,143,0,103.00
344940,OilTemp,0X22,0X5822,166,0,106.00
345019,OilPress,0X22,0X586f,3072,0,11253.00
345099,FuelPress,0X1,0X23,593,0,1518181.00
345167,MAP,0X1,0Xb,96,0,96.00
345320,BaroPress,0X1,0X33,0,0,101.00
345401,RunTime,0X1,0X1f,375,0,375.00
345481,AFR,0X1,0X44,0,0,0.93
345556,MAF,0X1,0X10,267,0,684.00
345632,RPM,0X1,0Xc,0,0,1272.00
345706,EngineLoad,0X1,0X4,0,0,9.80
345706,InstFuelRate_custom,0X0,0X0,0,0,inf
345706,AvgFuelRate_custom,0X0,0X0,0,0,inf
345706,BoostPress_custom,0X0,0X0,0,0,-5.00
345786,CoolantTemp,0X1,0X5,143,0,103.00
345862,OilTemp,0X22,0X5822,166,0,106.00
345937,OilPress,0X22,0X586f,3699,0,13570.00
346006,FuelPress,0X1,0X23,608,0,1556581.00
346086,MAP,0X1,0Xb,94,0,94.00
346156,BaroPress,0X1,0X33,0,0,101.00
346230,RunTime,0X1,0X1f,376,0,376.00
346471,AFR,0X1,0X44,0,0,0.91
346541,MAF,0X1,0X10,256,0,656.00
346621,RPM,0X1,0Xc,0,0,822.00
346696,EngineLoad,0X1,0X4,0,0,20.39
346696,InstFuelRate_custom,0X0,0X0,0,0,inf
346696,AvgFuelRate_custom,0X0,0X0,0,0,inf
346696,BoostPress_custom,0X0,0X0,0,0,-7.00
346781,CoolantTemp,0X1,0X5,143,0,103.00
346862,OilTemp,0X22,0X5822,166,0,106.00
346937,OilPress,0X22,0X586f,2645,0,9675.00
347006,FuelPress,0X1,0X23,548,0,1402981.00
347081,MAP,0X1,0Xb,96,0,96.00
347331,BaroPress,0X1,0X33,0,0,101.00
347411,RunTime,0X1,0X1f,377,0,377.00
347651,AFR,0X1,0X44,0,0,0.90
347732,MAF,0X1,0X10,312,0,799.00
347806,RPM,0X1,0Xc,0,0,845.50
347876,EngineLoad,0X1,0X4,0,0,20.39
347877,InstFuelRate_custom,0X0,0X0,0,0,inf
347877,AvgFuelRate_custom,0X0,0X0,0,0,inf
347877,BoostPress_custom,0X0,0X0,0,0,-5.00
347956,CoolantTemp,0X1,0X5,143,0,103.00
348037,OilTemp,0X22,0X5822,166,0,106.00
348107,OilPress,0X22,0X586f,2793,0,10222.00
348182,FuelPress,0X1,0X23,541,0,1385061.00
348262,MAP,0X1,0Xb,96,0,96.00
348336,BaroPress,0X1,0X33,0,0,101.00
348423,RunTime,0X1,0X1f,378,0,378.00
348578,AFR,0X1,0X44,0,0,0.90
348658,MAF,0X1,0X10,301,0,771.00
348738,RPM,0X1,0Xc,0,0,841.00
348818,EngineLoad,0X1,0X4,0,0,20.78
348818,InstFuelRate_custom,0X0,0X0,0,0,inf
348818,AvgFuelRate_custom,0X0,0X0,0,0,inf
348818,BoostPress_custom,0X0,0X0,0,0,-5.00
348909,CoolantTemp,0X1,0X5,143,0,103.00
348990,OilTemp,0X22,0X5822,166,0,106.00
349070,OilPress,0X22,0X586f,2794,0,10226.00
